Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status
CLM32555,POL11240,2023-03-01,2023-03-02,Theft,Medium,False,False,167132,169580.0,Severe,2023-08-06,settled
CLM32556,POL10416,2021-05-26,2021-05-26,Weather,Low,False,False,5174,6325.0,Moderate,2021-08-22,settled
CLM32557,POL11024,2024-11-27,2024-12-02,Vandalism,Low,False,False,1252,637.0,Minor,2025-01-18,settled
CLM32558,POL11864,2022-04-28,2022-04-28,Vandalism,Low,True,False,92490,89498.0,Catastrophic,2022-07-25,settled
CLM32559,POL11351,2021-11-21,2021-11-21,Collision,Low,False,False,2076,1608.0,Minor,2022-02-17,settled
CLM32560,POL13712,2022-12-26,2022-12-29,Collision,Medium,False,False,1844,1241.0,Minor,2023-06-08,settled
CLM32561,POL11124,2023-12-11,2023-12-11,Weather,Low,False,False,12020,10298.0,Moderate,2024-02-07,settled
CLM32562,POL11299,2024-09-12,2024-09-17,Collision,Low,False,False,3907,2441.0,Moderate,2024-10-31,settled
CLM32563,POL12105,2022-09-29,2022-09-30,Theft,Low,False,False,4841,4199.0,Minor,2022-11-15,settled
CLM32564,POL13020,2022-03-05,2022-03-06,Collision,Medium,False,False,11817,10018.0,Major,2022-06-25,settled
CLM32565,POL13364,2021-08-25,2021-08-26,Collision,Low,False,True,1244,664.0,Minor,2021-10-11,settled
CLM32566,POL14027,2022-10-01,2022-10-01,Collision,Medium,False,False,2371,1304.0,Minor,2023-01-30,settled
CLM32567,POL10799,2024-06-19,2024-06-19,Collision,High,False,True,11628,42618.0,Major,2025-11-17,settled
CLM32568,POL13356,2024-04-16,2024-04-16,Vandalism,Low,False,False,1832,1568.0,Minor,2024-06-30,settled
CLM32569,POL12545,2023-12-10,2023-12-11,Collision,Low,False,False,1589,1278.0,Minor,2024-03-04,settled
CLM32570,POL13583,2019-10-27,2019-10-27,Weather,Low,False,False,9628,8846.0,Moderate,2020-01-02,settled
CLM32571,POL10789,2023-12-25,2023-12-25,Collision,Medium,False,False,21313,19804.0,Major,2024-05-23,settled
CLM32572,POL13015,2022-04-22,2022-04-26,Vandalism,Low,False,True,2373,2165.0,Moderate,2022-07-18,settled
CLM32573,POL13534,2020-12-29,2020-12-30,Theft,Low,False,False,4753,2800.0,Minor,2021-02-20,settled
CLM32574,POL13411,2022-11-15,2022-11-15,Collision,Medium,False,False,2765,2150.0,Moderate,2023-03-19,settled
CLM32575,POL11639,2022-03-23,2022-03-23,Weather,Low,False,False,29824,25529.0,Major,2022-06-11,settled
CLM32576,POL14836,2023-05-11,2023-05-14,Collision,Low,False,False,2370,2108.0,Minor,2023-07-19,settled
CLM32577,POL13459,2019-03-25,2019-03-25,Collision,Medium,False,False,1984,,Minor,,open
CLM32578,POL10779,2025-01-09,2025-01-09,Theft,Low,False,True,8865,9858.0,Minor,2025-02-23,settled
CLM32579,POL12512,2021-03-13,2021-03-15,Collision,Low,False,False,1864,1537.0,Minor,2021-06-08,settled
CLM32580,POL11871,2020-05-08,2020-05-08,Collision,Low,False,True,12511,12039.0,Major,2020-08-22,settled
CLM32581,POL10356,2018-11-24,2018-11-26,Collision,Low,False,False,2239,1338.0,Minor,2019-02-18,settled
CLM32582,POL10684,2021-08-22,2021-08-23,Collision,Medium,False,False,115541,129464.0,Catastrophic,2022-02-04,settled
CLM32583,POL12552,2024-12-02,2024-12-04,Collision,Medium,False,False,4743,4448.0,Moderate,2025-04-03,settled
CLM32584,POL12821,2025-04-07,2025-04-08,Weather,Low,True,False,6668,6244.0,Moderate,2025-06-20,settled
CLM32585,POL13812,2025-03-18,2025-03-19,Collision,Low,False,False,5894,4278.0,Moderate,2025-05-16,settled
CLM32586,POL13489,2023-05-26,2023-05-30,Collision,Low,False,True,2467,1274.0,Minor,2023-08-04,settled
CLM32587,POL11536,2022-01-10,2022-01-10,Weather,Low,False,False,2995,2652.0,Minor,2022-03-07,settled
CLM32588,POL13810,2020-06-04,2020-06-05,Weather,Low,False,False,3334,2105.0,Minor,2020-09-02,settled
CLM32589,POL12503,2020-11-30,2020-12-03,Collision,Medium,False,False,5467,4929.0,Moderate,2021-05-27,settled
CLM32590,POL14699,2022-06-01,2022-06-02,Collision,Low,False,False,1952,1627.0,Minor,2022-08-14,settled
CLM32591,POL11534,2021-04-18,2021-04-21,Collision,Low,False,False,6323,5465.0,Moderate,2021-06-26,settled
CLM32592,POL13255,2022-12-22,2022-12-28,Collision,High,False,True,151199,178272.0,Catastrophic,2023-10-07,settled
CLM32593,POL12106,2025-02-07,2025-02-10,Theft,Medium,False,False,76226,66523.0,Severe,2025-04-22,settled
CLM32594,POL14566,2021-06-21,2021-06-21,Theft,Low,False,False,7824,4456.0,Minor,2021-08-17,settled
CLM32595,POL14301,2024-04-25,2024-05-02,Collision,Low,False,False,2212,1378.0,Minor,2024-07-14,settled
CLM32596,POL10583,2024-11-21,2024-11-21,Collision,Low,False,False,2821,1973.0,Minor,2025-01-14,settled
CLM32597,POL14732,2022-07-02,2022-07-06,Collision,Medium,False,False,22668,22044.0,Major,2022-09-26,settled
CLM32598,POL11247,2021-08-08,2021-08-08,Collision,Low,False,False,1370,697.0,Minor,2021-09-17,settled
CLM32599,POL13358,2024-03-12,2024-03-14,Theft,Low,False,False,7867,5164.0,Minor,2024-05-11,settled
CLM32600,POL10427,2024-03-20,2024-03-22,Theft,Low,False,False,3951,2351.0,Minor,2024-06-20,settled
CLM32601,POL14640,2023-11-19,2023-11-19,Weather,Low,False,False,4357,3886.0,Minor,2024-02-17,settled
CLM32602,POL11564,2020-08-08,2020-08-11,Vandalism,Medium,False,False,8197,5845.0,Major,2020-11-09,settled
CLM32603,POL10086,2022-08-31,2022-09-01,Fire,High,False,False,11837,8361.0,Minor,2023-07-17,settled
CLM32604,POL11304,2020-08-12,2020-08-12,Collision,Low,False,True,2048,1587.0,Minor,2020-10-30,settled
CLM32605,POL12721,2020-04-14,2020-04-14,Collision,Low,False,False,1142,582.0,Minor,2020-07-01,settled
CLM32606,POL13074,2024-11-04,2024-11-04,Weather,Low,False,False,2004,1649.0,Minor,2025-01-17,settled
CLM32607,POL14362,2024-03-11,2024-03-13,Collision,High,False,False,44833,41274.0,Severe,2024-10-24,settled
CLM32608,POL11456,2020-10-11,2020-10-13,Collision,Medium,False,False,11346,8627.0,Major,2020-12-21,settled
CLM32609,POL11560,2024-10-17,2024-10-22,Weather,Low,True,False,3083,2413.0,Minor,2024-12-26,settled
CLM32610,POL10642,2019-05-17,2019-05-17,Collision,Low,False,True,2745,1373.0,Minor,2019-07-17,settled
CLM32611,POL10750,2024-08-04,2024-08-04,Collision,Low,False,False,6672,5414.0,Moderate,2024-09-20,settled
CLM32612,POL11904,2019-02-04,2019-02-05,Weather,Low,False,False,5048,3174.0,Moderate,2019-04-14,settled
CLM32613,POL14611,2019-07-20,2019-07-20,Collision,Low,False,False,3455,2329.0,Minor,2019-09-11,settled
CLM32614,POL12481,2019-04-05,2019-04-08,Theft,Low,False,False,4201,,Minor,,open
CLM32615,POL11597,2018-10-15,2018-10-18,Collision,Low,False,False,10715,10306.0,Major,2019-01-22,settled
CLM32616,POL12246,2023-05-05,2023-05-10,Fire,Low,True,False,83118,82167.0,Major,2023-07-25,settled
CLM32617,POL12651,2020-04-04,2020-04-05,Collision,Medium,False,False,7309,5368.0,Moderate,2020-07-09,settled
CLM32618,POL11196,2021-04-23,2021-04-23,Collision,Low,True,False,1444,1030.0,Minor,2021-05-24,settled
CLM32619,POL10756,2019-06-24,2019-06-30,Theft,Low,True,False,4485,2756.0,Minor,2019-09-11,settled
CLM32620,POL12169,2020-05-29,2020-05-31,Collision,Low,False,False,1686,1132.0,Minor,2020-07-01,settled
CLM32621,POL11667,2018-10-26,2018-10-26,Vandalism,Low,False,False,1259,862.0,Minor,2019-01-14,settled
CLM32622,POL11372,2021-03-02,2021-03-02,Collision,Medium,False,False,17059,14311.0,Major,2021-05-30,settled
CLM32623,POL12301,2024-05-21,2024-05-23,Weather,Low,False,False,2642,2055.0,Minor,2024-08-16,settled
CLM32624,POL11871,2023-10-30,2023-10-30,Collision,Low,False,False,1900,1299.0,Minor,2023-12-15,settled
CLM32625,POL14005,2022-11-25,2022-11-25,Collision,Medium,False,False,4264,3904.0,Moderate,2023-04-02,settled
CLM32626,POL11291,2019-05-24,2019-05-25,Weather,Low,False,False,2920,2471.0,Minor,2019-07-30,settled
CLM32627,POL13066,2025-08-23,2025-08-25,Fire,Low,False,False,34837,30509.0,Moderate,2025-10-04,settled
CLM32628,POL11267,2025-08-18,2025-08-20,Fire,Medium,False,False,83822,58982.0,Major,2026-02-07,settled
CLM32629,POL10089,2024-02-19,2024-02-20,Other,Low,False,False,2997,3760.0,Minor,2024-04-13,settled
CLM32630,POL11994,2024-03-09,2024-03-11,Collision,Low,False,False,6221,5506.0,Moderate,2024-06-14,settled
CLM32631,POL13674,2018-11-22,2018-11-24,Collision,Low,False,False,3935,2468.0,Minor,2019-02-15,settled
CLM32632,POL12865,2018-10-16,2018-10-20,Collision,Low,False,False,5949,5620.0,Moderate,2018-12-17,settled
CLM32633,POL11948,2024-09-06,2024-09-08,Collision,Medium,False,False,12420,10701.0,Major,2024-12-16,settled
CLM32634,POL11158,2024-11-25,2024-11-25,Collision,Low,False,False,3085,2809.0,Moderate,2025-01-01,settled
CLM32635,POL11165,2023-04-30,2023-04-30,Collision,Medium,False,False,5654,3956.0,Moderate,2023-08-03,settled
CLM32636,POL12901,2018-11-06,2018-11-06,Vandalism,Low,False,False,1725,991.0,Minor,2018-12-27,settled
CLM32637,POL14580,2018-11-26,2018-11-26,Collision,Low,False,False,2112,1258.0,Minor,2019-01-22,settled
CLM32638,POL14558,2024-08-26,2024-08-28,Other,Low,False,True,3265,2375.0,Minor,2024-11-18,settled
CLM32639,POL14651,2021-10-18,2021-10-18,Collision,Low,False,False,1530,1119.0,Minor,2021-11-23,settled
CLM32640,POL12940,2024-09-21,2024-09-21,Collision,Low,False,False,1768,1110.0,Minor,2024-12-11,settled
CLM32641,POL14449,2021-12-06,2021-12-10,Collision,Low,False,False,1792,1435.0,Minor,2022-01-11,settled
CLM32642,POL10675,2018-11-28,2018-11-28,Collision,High,True,False,143874,124456.0,Catastrophic,2019-10-11,settled
CLM32643,POL12798,2024-05-07,2024-05-10,Collision,Low,True,False,1728,1113.0,Minor,2024-07-16,settled
CLM32644,POL12004,2023-07-18,2023-07-19,Collision,High,False,False,27689,27109.0,Severe,2024-04-13,settled
CLM32645,POL11463,2020-09-22,2020-09-22,Collision,Low,False,False,1904,1201.0,Minor,2020-10-25,settled
CLM32646,POL13962,2019-12-01,2019-12-04,Collision,Low,False,False,11658,8236.0,Major,2020-01-29,settled
CLM32647,POL14246,2019-10-18,2019-10-21,Collision,Low,True,False,1516,5980.0,Minor,2020-01-18,settled
CLM32648,POL14625,2024-08-05,2024-08-05,Collision,Medium,False,False,5782,4977.0,Moderate,2024-11-27,settled
CLM32649,POL14972,2020-05-20,2020-05-20,Fire,Medium,False,False,241334,216530.0,Severe,2020-09-16,settled
CLM32650,POL10566,2021-06-02,2021-06-02,Collision,Low,False,False,2690,1483.0,Minor,2021-08-08,settled
CLM32651,POL10440,2020-11-13,2020-11-13,Weather,Medium,False,False,3186,2591.0,Minor,2021-04-27,settled
CLM32652,POL11326,2025-08-31,2025-08-31,Weather,Low,False,False,2818,,Minor,,open
CLM32653,POL12573,2024-08-14,2024-08-14,Collision,Medium,False,True,35866,38602.0,Severe,2025-02-10,settled
CLM32654,POL14519,2021-07-18,2021-07-23,Weather,Low,False,False,3281,2066.0,Minor,2021-10-06,settled
CLM32655,POL12558,2022-09-09,2022-09-09,Collision,Low,False,True,3838,2510.0,Moderate,2022-11-05,settled
CLM32656,POL13680,2021-09-17,2021-09-17,Collision,Low,False,True,2046,1163.0,Minor,2021-12-12,settled
CLM32657,POL11577,2023-03-02,2023-03-08,Collision,Low,False,False,10182,7914.0,Moderate,2023-06-08,settled
CLM32658,POL12554,2019-08-08,2019-08-09,Collision,Medium,False,False,1820,1152.0,Minor,2020-01-12,settled
CLM32659,POL11126,2022-11-25,2022-11-25,Collision,Low,False,False,9026,7126.0,Major,2023-03-02,settled
CLM32660,POL13599,2023-04-09,2023-04-09,Collision,Low,True,True,2000,1590.0,Minor,2023-06-25,settled
CLM32661,POL14898,2023-11-12,2023-11-14,Weather,Low,False,False,3006,2408.0,Minor,2023-12-29,settled
CLM32662,POL14114,2025-01-19,2025-01-21,Fire,Low,False,False,17196,14944.0,Minor,2025-03-17,settled
CLM32663,POL11848,2021-06-11,2021-06-11,Weather,Medium,False,False,11604,10251.0,Major,2021-12-03,settled
CLM32664,POL10108,2021-04-01,2021-04-03,Other,Low,False,False,3052,,Minor,,open
CLM32665,POL10298,2022-01-29,2022-01-29,Vandalism,Medium,False,False,3808,2669.0,Major,2022-05-16,settled
CLM32666,POL13151,2019-08-15,2019-08-16,Weather,Low,False,False,55632,49290.0,Severe,2019-12-03,settled
CLM32667,POL14221,2019-01-26,2019-01-28,Collision,Medium,False,False,1030,648.0,Minor,2019-05-09,settled
CLM32668,POL13408,2019-10-06,2019-10-07,Weather,Low,False,False,2314,1354.0,Minor,2019-12-02,settled
CLM32669,POL12113,2023-04-06,2023-04-06,Theft,Medium,False,False,33664,32422.0,Major,2023-09-07,settled
CLM32670,POL12191,2022-12-20,2022-12-22,Vandalism,Low,False,False,1474,888.0,Minor,2023-03-02,settled
CLM32671,POL12122,2022-12-11,2022-12-16,Theft,High,False,False,332019,352659.0,Catastrophic,2023-12-21,settled
CLM32672,POL12810,2024-11-29,2024-11-29,Collision,Low,False,False,1222,692.0,Minor,2025-01-08,settled
CLM32673,POL14358,2024-01-20,2024-01-20,Fire,Low,False,False,26824,18951.0,Moderate,2024-03-26,settled
CLM32674,POL13642,2019-05-06,2019-05-07,Collision,Low,False,False,25829,23590.0,Severe,2019-07-25,settled
CLM32675,POL11859,2018-10-27,2018-10-28,Vandalism,Low,True,False,773,433.0,Minor,2018-12-07,settled
CLM32676,POL14160,2020-08-20,2020-08-21,Collision,Low,False,False,9415,8136.0,Major,2020-09-29,settled
CLM32677,POL13852,2019-08-23,2019-08-27,Collision,Medium,False,False,3794,2737.0,Moderate,2019-12-29,settled
CLM32678,POL13433,2024-04-27,2024-04-27,Collision,Medium,False,False,36235,32174.0,Severe,2024-12-06,settled
CLM32679,POL13355,2023-08-01,2023-08-01,Vandalism,Medium,False,False,2419,2159.0,Moderate,2024-01-09,settled
CLM32680,POL12041,2022-06-06,2022-06-06,Collision,Medium,False,False,3654,2374.0,Moderate,2022-09-16,settled
CLM32681,POL11323,2025-01-22,2025-01-22,Collision,Low,False,False,2206,,Minor,,open
CLM32682,POL12907,2019-10-14,2019-10-15,Collision,Medium,False,False,2336,1806.0,Minor,2020-02-02,settled
CLM32683,POL14882,2024-08-21,2024-08-21,Other,Medium,False,False,164200,,Catastrophic,,open
CLM32684,POL13647,2019-03-12,2019-03-13,Theft,Low,False,False,8435,6366.0,Moderate,2019-06-06,settled
CLM32685,POL14219,2021-04-17,2021-04-17,Weather,Low,False,False,2347,2020.0,Minor,2021-06-26,settled
CLM32686,POL12627,2021-01-31,2021-02-02,Collision,Low,False,False,5863,5176.0,Moderate,2021-04-02,settled
CLM32687,POL12563,2025-01-26,2025-01-28,Collision,Low,False,False,2010,1703.0,Minor,2025-03-11,settled
CLM32688,POL13043,2024-01-18,2024-01-18,Vandalism,Medium,False,False,7769,7241.0,Major,2024-06-02,settled
CLM32689,POL12182,2021-10-03,2021-10-04,Other,Low,False,False,21078,16785.0,Major,2021-12-28,settled
CLM32690,POL11871,2019-03-28,2019-04-01,Collision,High,False,False,156698,203192.0,Catastrophic,2020-03-01,settled
CLM32691,POL12769,2019-07-20,2019-07-20,Collision,Low,False,True,4940,3192.0,Moderate,2019-09-30,settled
CLM32692,POL12160,2021-11-10,2021-11-10,Collision,Low,False,False,4607,3357.0,Moderate,2022-01-31,settled
CLM32693,POL13319,2024-10-21,2024-10-24,Collision,Low,False,False,15170,12597.0,Major,2025-01-23,settled
CLM32694,POL14924,2025-01-13,2025-01-15,Weather,High,False,False,4991,4541.0,Moderate,2025-12-14,settled
CLM32695,POL12627,2019-01-31,2019-01-31,Collision,Low,False,False,3740,2323.0,Moderate,2019-04-15,settled
CLM32696,POL11312,2020-09-22,2020-09-27,Vandalism,Low,False,False,2793,2617.0,Moderate,2020-12-11,settled
CLM32697,POL10619,2022-03-30,2022-04-03,Collision,Medium,False,False,22496,19719.0,Severe,2022-06-30,settled
CLM32698,POL10338,2018-11-22,2018-11-22,Theft,Low,False,False,6529,4560.0,Minor,2019-02-13,settled
CLM32699,POL11048,2021-01-14,2021-01-17,Collision,Medium,False,False,10760,7856.0,Major,2021-06-21,settled
CLM32700,POL10045,2025-04-19,2025-04-21,Weather,Low,False,False,2863,,Minor,,open
CLM32701,POL10180,2020-05-01,2020-05-04,Vandalism,High,False,False,85948,92883.0,Catastrophic,2021-03-05,settled
CLM32702,POL12119,2023-03-08,2023-03-10,Theft,Medium,False,False,22749,22527.0,Major,2023-06-24,settled
CLM32703,POL12699,2019-07-31,2019-08-05,Collision,Low,False,False,1735,973.0,Minor,2019-09-10,settled
CLM32704,POL12880,2022-01-26,2022-01-31,Collision,Medium,False,False,2420,,Minor,,open
CLM32705,POL14046,2020-07-15,2020-07-20,Collision,High,False,False,9569,7977.0,Major,2021-08-18,settled
CLM32706,POL10808,2025-01-14,2025-01-15,Collision,Low,False,False,16428,13647.0,Major,2025-04-22,settled
CLM32707,POL11037,2021-05-30,2021-06-05,Fire,Low,False,False,15944,9583.0,Minor,2021-07-06,settled
CLM32708,POL13965,2025-01-26,2025-01-26,Collision,Medium,False,False,6925,5237.0,Moderate,2025-05-01,settled
CLM32709,POL12302,2023-01-29,2023-01-29,Collision,Medium,False,False,6071,5202.0,Moderate,2023-05-02,settled
CLM32710,POL10417,2024-10-11,2024-10-16,Theft,Medium,False,False,28928,20735.0,Major,2025-02-04,settled
CLM32711,POL12788,2022-06-08,2022-06-11,Collision,High,False,False,32371,29361.0,Severe,2023-12-11,settled
CLM32712,POL13181,2023-01-08,2023-01-08,Collision,Low,False,False,2402,1715.0,Minor,2023-03-10,settled
CLM32713,POL10162,2020-04-14,2020-04-15,Collision,Medium,True,False,6887,,Major,,open
CLM32714,POL10953,2019-08-06,2019-08-06,Collision,Low,False,False,2455,1664.0,Minor,2019-10-07,settled
CLM32715,POL12774,2024-05-01,2024-05-01,Weather,Low,False,False,3479,2424.0,Minor,2024-07-06,settled
CLM32716,POL14304,2022-08-05,2022-08-05,Collision,Low,False,True,2241,1226.0,Minor,2022-09-16,settled
CLM32717,POL11289,2019-04-26,2019-04-27,Collision,Low,False,False,1709,1403.0,Minor,2019-06-06,settled
CLM32718,POL10356,2019-10-24,2019-10-24,Collision,Low,False,False,2188,1810.0,Minor,2019-12-13,settled
CLM32719,POL13356,2023-08-14,2023-08-14,Other,Low,False,False,2844,1924.0,Minor,2023-10-16,settled
CLM32720,POL13756,2021-04-26,2021-04-28,Other,Medium,True,False,7017,4755.0,Moderate,2021-10-04,settled
CLM32721,POL13365,2019-07-27,2019-08-01,Weather,Medium,False,False,6119,4056.0,Moderate,2020-01-16,settled
CLM32722,POL11298,2022-07-15,2022-07-16,Collision,Medium,False,True,2104,1171.0,Minor,2022-10-27,settled
CLM32723,POL12263,2025-07-02,2025-07-02,Vandalism,Medium,False,False,7211,,Major,,open
CLM32724,POL12773,2025-08-07,2025-08-07,Theft,Low,True,False,24283,22631.0,Major,2025-10-18,settled
CLM32725,POL14354,2025-05-24,2025-05-27,Collision,Low,False,False,2086,1427.0,Minor,2025-08-23,settled
CLM32726,POL12306,2023-03-01,2023-03-05,Weather,Low,False,True,4088,2930.0,Minor,2023-05-28,settled
CLM32727,POL14353,2022-05-17,2022-05-17,Theft,Low,False,False,13991,12428.0,Moderate,2022-07-18,settled
CLM32728,POL10461,2019-01-18,2019-01-19,Theft,Medium,False,False,20690,18403.0,Major,2019-04-30,settled
CLM32729,POL11382,2021-10-12,2021-10-12,Fire,Low,False,False,17119,12490.0,Minor,2021-12-03,settled
CLM32730,POL10944,2023-10-08,2023-10-08,Collision,Low,False,False,2035,1581.0,Minor,2023-12-09,settled
CLM32731,POL13459,2024-03-20,2024-03-20,Collision,Low,False,False,1778,,Minor,,open
CLM32732,POL10880,2021-04-10,2021-04-11,Other,Low,False,False,2092,1384.0,Minor,2021-06-25,settled
CLM32733,POL11263,2022-09-15,2022-09-17,Vandalism,Low,False,False,1668,1114.0,Minor,2022-11-29,settled
CLM32734,POL14930,2024-12-01,2024-12-02,Collision,Low,False,False,1743,1335.0,Minor,2025-02-23,settled
CLM32735,POL10861,2022-12-04,2022-12-04,Weather,Low,False,False,5532,3710.0,Moderate,2023-01-19,settled
CLM32736,POL13244,2023-07-23,2023-07-28,Collision,Low,True,False,2130,1108.0,Minor,2023-09-18,settled
CLM32737,POL14782,2020-10-18,2020-10-18,Weather,Low,False,False,3732,2865.0,Minor,2020-12-20,settled
CLM32738,POL10348,2025-04-14,2025-04-14,Collision,High,False,False,10909,10038.0,Major,2026-07-29,settled
CLM32739,POL11412,2022-12-23,2022-12-27,Vandalism,Low,False,False,1331,1015.0,Minor,2023-03-08,settled
CLM32740,POL14963,2019-09-05,2019-09-07,Vandalism,High,False,False,15278,15275.0,Severe,2020-05-20,settled
CLM32741,POL11006,2025-08-26,2025-08-26,Collision,Low,False,False,3293,2338.0,Minor,2025-11-10,settled
CLM32742,POL10590,2022-01-10,2022-01-11,Collision,Low,False,False,6437,5276.0,Moderate,2022-03-29,settled
CLM32743,POL10089,2021-06-24,2021-06-25,Collision,Low,False,True,5452,4191.0,Moderate,2021-08-11,settled
CLM32744,POL13247,2019-07-17,2019-07-17,Collision,Low,False,False,1707,1402.0,Minor,2019-10-11,settled
CLM32745,POL11858,2019-08-21,2019-08-24,Weather,Low,False,False,3005,2271.0,Minor,2019-11-12,settled
CLM32746,POL14554,2021-09-20,2021-09-20,Theft,Low,False,False,5943,4581.0,Minor,2021-11-26,settled
CLM32747,POL11788,2020-06-11,2020-06-13,Collision,Low,False,False,1919,1158.0,Minor,2020-08-09,settled
CLM32748,POL11212,2022-12-23,2022-12-24,Collision,Low,False,False,1752,,Minor,,open
CLM32749,POL12795,2020-06-11,2020-06-11,Collision,Low,False,False,1875,1154.0,Minor,2020-07-20,settled
CLM32750,POL10259,2023-01-31,2023-02-04,Fire,Low,False,False,13113,,Minor,,open
CLM32751,POL11614,2022-04-08,2022-04-08,Vandalism,Low,False,False,3849,2484.0,Moderate,2022-06-10,settled
CLM32752,POL14777,2022-10-05,2022-10-06,Collision,Low,True,False,9536,9342.0,Major,2023-01-12,settled
