Policy_ID,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band
POL11196,CUST21196,68,Female,Retired,Birmingham,4330,49,SUV,1,Good
POL11197,CUST21197,73,Male,Retired,Cardiff,6115,51,Motorcycle,14,Good
POL11198,CUST21198,69,Female,Retired,Bristol,12979,48,Sedan,13,Good
POL11199,CUST21199,48,Male,Employed,Newcastle,10332,28,Hatchback,13,Good
POL11200,CUST21200,79,Female,Retired,Bristol,11411,59,Hatchback,2,Poor
POL11201,CUST21201,57,Female,Employed,Edinburgh,9373,37,Hatchback,12,Excellent
POL11202,CUST21202,71,Male,Employed,Bristol,5471,53,Hatchback,2,Fair
POL11203,CUST21203,40,Female,Employed,Newcastle,10617,20,Sedan,19,Excellent
POL11204,CUST21204,77,Male,Retired,Manchester,16359,56,Hatchback,17,Good
POL11205,CUST21205,78,Female,Retired,Cardiff,16290,58,Sedan,14,Good
POL11206,CUST21206,64,Female,Employed,Glasgow,8448,42,Hatchback,2,Good
POL11207,CUST21207,73,Female,Retired,Birmingham,8561,53,SUV,4,Excellent
POL11208,CUST21208,31,Female,Employed,Liverpool,8907,9,Coupe,3,Excellent
POL11209,CUST21209,73,Male,Retired,Bristol,14904,51,Hatchback,4,Fair
POL11210,CUST21210,74,Female,Retired,Glasgow,16888,55,SUV,17,Good
POL11211,CUST21211,63,Male,Self-Employed,Liverpool,18426,45,SUV,5,Fair
POL11212,CUST21212,65,Female,Retired,Glasgow,9302,45,Hatchback,4,Excellent
POL11213,CUST21213,43,Female,Self-Employed,London,15254,23,Sedan,4,Good
POL11214,CUST21214,28,Male,Employed,Glasgow,11313,10,Van,12,Fair
POL11215,CUST21215,35,Male,Unemployed,Manchester,22050,13,Hatchback,16,Poor
POL11216,CUST21216,68,Male,Retired,Bristol,14383,50,Hatchback,4,Excellent
POL11217,CUST21217,49,Female,Student,Manchester,15772,29,SUV,8,Fair
POL11218,CUST21218,43,Female,Student,Glasgow,10584,23,Sedan,7,Fair
POL11219,CUST21219,18,Female,Student,Edinburgh,15066,0,Coupe,11,Excellent
POL11220,CUST21220,75,Male,Retired,Leeds,10819,54,Sedan,17,Good
POL11221,CUST21221,31,Male,Self-Employed,Leeds,16826,12,Sedan,12,Fair
POL11222,CUST21222,32,Female,Employed,Birmingham,15935,11,Sedan,18,Good
POL11223,CUST21223,72,Male,Retired,Edinburgh,11052,51,Van,15,Excellent
POL11224,CUST21224,27,Female,Employed,Liverpool,18553,9,SUV,6,Excellent
POL11225,CUST21225,44,Female,Employed,Newcastle,14387,24,SUV,2,Good
POL11226,CUST21226,34,Male,Employed,Bristol,10860,13,Sedan,5,Excellent
POL11227,CUST21227,71,Male,Retired,London,9730,52,Hatchback,15,Excellent
POL11228,CUST21228,20,Female,Student,Bristol,14077,2,Motorcycle,20,Poor
POL11229,CUST21229,38,Female,Employed,Glasgow,6864,19,Sedan,6,Good
POL11230,CUST21230,74,Male,Unemployed,Bristol,8361,55,SUV,15,Good
POL11231,CUST21231,37,Male,Employed,Cardiff,15038,18,Sedan,13,Good
POL11232,CUST21232,53,Female,Self-Employed,Bristol,4099,31,Sedan,20,Good
POL11233,CUST21233,50,Male,Employed,Edinburgh,8619,28,Hatchback,3,Good
POL11234,CUST21234,21,Male,Unemployed,Birmingham,8131,0,Hatchback,4,Good
POL11235,CUST21235,79,Male,Retired,Bristol,15938,59,Coupe,15,Good
POL11236,CUST21236,18,Male,Student,Edinburgh,10648,0,Sedan,15,Fair
POL11237,CUST21237,40,Male,Employed,Leeds,9490,19,Sedan,7,Good
POL11238,CUST21238,37,Female,Self-Employed,Bristol,13052,19,Hatchback,1,Excellent
POL11239,CUST21239,71,Male,Retired,Manchester,16861,50,Hatchback,13,Good
POL11240,CUST21240,24,Female,Self-Employed,Bristol,9374,4,Hatchback,17,Good
POL11241,CUST21241,34,Male,Employed,Edinburgh,12524,12,SUV,16,Excellent
POL11242,CUST21242,69,Female,Retired,Leeds,9897,50,Hatchback,11,Poor
POL11243,CUST21243,19,Male,Student,Manchester,15242,0,Van,12,Excellent
POL11244,CUST21244,28,Female,Employed,Cardiff,15952,8,Sedan,3,Good
POL11245,CUST21245,72,Female,Retired,Manchester,18580,51,Sedan,9,Fair
POL11246,CUST21246,36,Male,Self-Employed,Manchester,13743,14,Coupe,9,Excellent
POL11247,CUST21247,59,Male,Unemployed,Edinburgh,11233,38,Sedan,11,Good
POL11248,CUST21248,79,Male,Retired,London,16730,61,Coupe,17,Fair
POL11249,CUST21249,72,Female,Retired,Bristol,11162,53,SUV,16,Excellent
POL11250,CUST21250,52,Female,Retired,Bristol,10963,31,Sedan,3,Good
POL11251,CUST21251,57,Male,Self-Employed,Newcastle,7443,38,Hatchback,12,Excellent
POL11252,CUST21252,47,Female,Employed,Edinburgh,9752,29,Hatchback,1,Good
POL11253,CUST21253,58,Male,Retired,Glasgow,6284,38,Sedan,6,Fair
POL11254,CUST21254,66,Male,Retired,Leeds,13685,47,SUV,6,Good
POL11255,CUST21255,47,Male,Employed,Cardiff,15231,25,Hatchback,2,Fair
POL11256,CUST21256,65,Female,Retired,Glasgow,7660,43,SUV,1,Good
POL11257,CUST21257,40,Female,Employed,Birmingham,10545,18,SUV,7,Excellent
POL11258,CUST21258,41,Female,Employed,Edinburgh,12070,22,SUV,2,Good
POL11259,CUST21259,24,Male,Employed,Leeds,8363,6,Sedan,13,Good
POL11260,CUST21260,32,Male,Unemployed,Edinburgh,11414,14,Sedan,2,Excellent
POL11261,CUST21261,39,Male,Self-Employed,London,13099,18,Hatchback,18,Good
POL11262,CUST21262,62,Male,Employed,Edinburgh,5002,43,Van,6,Good
POL11263,CUST21263,48,Male,Self-Employed,Glasgow,4932,30,Van,12,Poor
POL11264,CUST21264,43,Female,Employed,Birmingham,13247,24,Coupe,2,Poor
POL11265,CUST21265,21,Female,Student,London,8951,3,Sedan,19,Fair
POL11266,CUST21266,28,Male,Employed,Bristol,11999,9,Sedan,16,Excellent
POL11267,CUST21267,57,Female,Self-Employed,Liverpool,16486,35,SUV,6,Excellent
POL11268,CUST21268,28,Female,Unemployed,Edinburgh,15977,6,Motorcycle,7,Excellent
POL11269,CUST21269,23,Female,Employed,Birmingham,15609,2,Hatchback,4,Fair
POL11270,CUST21270,35,Female,Self-Employed,Liverpool,6450,14,Hatchback,20,Excellent
POL11271,CUST21271,59,Female,Unemployed,Cardiff,18468,38,Hatchback,3,Good
POL11272,CUST21272,75,Female,Retired,Bristol,8376,57,Sedan,8,Good
POL11273,CUST21273,26,Male,Employed,Leeds,8753,8,SUV,10,Excellent
POL11274,CUST21274,72,Female,Retired,Glasgow,11310,54,Hatchback,20,Good
POL11275,CUST21275,36,Male,Employed,Newcastle,5064,15,Hatchback,3,Good
POL11276,CUST21276,61,Male,Self-Employed,Cardiff,18170,40,SUV,7,Good
POL11277,CUST21277,34,Male,Employed,Manchester,12973,12,Hatchback,19,Good
POL11278,CUST21278,18,Female,Student,Birmingham,10613,0,SUV,9,Good
POL11279,CUST21279,24,Female,Self-Employed,Manchester,10873,4,Sedan,13,Excellent
POL11280,CUST21280,49,Male,Employed,Liverpool,15187,29,Hatchback,9,Good
POL11281,CUST21281,49,Male,Self-Employed,Bristol,18532,29,Motorcycle,18,Good
POL11282,CUST21282,61,Male,Unemployed,Manchester,15565,43,SUV,20,Excellent
POL11283,CUST21283,30,Male,Unemployed,Cardiff,11182,10,Coupe,13,Excellent
POL11284,CUST21284,70,Male,Retired,London,18855,48,Sedan,7,Good
POL11285,CUST21285,72,Female,Retired,Cardiff,12801,54,SUV,5,Fair
POL11286,CUST21286,79,Male,Retired,Liverpool,9803,60,SUV,5,Excellent
POL11287,CUST21287,19,Female,Student,Cardiff,8658,0,Hatchback,0,Fair
POL11288,CUST21288,47,Male,Self-Employed,Bristol,14308,27,SUV,19,Excellent
POL11289,CUST21289,65,Male,Retired,Newcastle,11287,46,Coupe,17,Fair
POL11290,CUST21290,33,Male,Self-Employed,Cardiff,13883,11,Sedan,14,Good
POL11291,CUST21291,29,Male,Student,Bristol,10545,9,Coupe,19,Excellent
POL11292,CUST21292,37,Female,Employed,London,13450,19,Sedan,13,Excellent
POL11293,CUST21293,34,Female,Employed,Manchester,9875,12,Van,7,Good
POL11294,CUST21294,74,Female,Retired,Manchester,11121,53,Hatchback,14,Fair
POL11295,CUST21295,42,Male,Employed,London,10720,21,Sedan,19,Excellent
POL11296,CUST21296,37,Male,Employed,Glasgow,12349,18,SUV,18,Good
POL11297,CUST21297,37,Female,Employed,Glasgow,4968,17,SUV,4,Fair
POL11298,CUST21298,36,Male,Self-Employed,Bristol,17360,17,Sedan,13,Excellent
POL11299,CUST21299,28,Female,Student,Manchester,8896,10,Hatchback,19,Good
POL11300,CUST21300,51,Male,Employed,Leeds,12850,30,Hatchback,16,Fair
POL11301,CUST21301,65,Male,Retired,Leeds,7980,47,SUV,16,Good
POL11302,CUST21302,46,Female,Employed,London,13817,28,Hatchback,7,Good
POL11303,CUST21303,49,Female,Employed,Birmingham,8920,31,Van,18,Fair
POL11304,CUST21304,65,Male,Self-Employed,Glasgow,10952,46,Hatchback,10,Good
POL11305,CUST21305,73,Female,Retired,Edinburgh,22144,54,SUV,6,Poor
POL11306,CUST21306,25,Male,Self-Employed,Cardiff,14352,7,Hatchback,1,Fair
POL11307,CUST21307,50,Female,Employed,Liverpool,5453,32,Coupe,12,Excellent
POL11308,CUST21308,78,Male,Retired,Birmingham,15637,58,SUV,7,Good
POL11309,CUST21309,56,Female,Self-Employed,Cardiff,6081,34,Hatchback,4,Good
POL11310,CUST21310,37,Female,Employed,Edinburgh,17981,18,Van,4,Excellent
POL11311,CUST21311,77,Male,Retired,Newcastle,10861,57,Sedan,12,Excellent
POL11312,CUST21312,37,Male,Self-Employed,Birmingham,14036,16,Motorcycle,6,Excellent
POL11313,CUST21313,44,Male,Employed,London,16615,25,SUV,14,Fair
POL11314,CUST21314,48,Female,Employed,Bristol,9478,28,Sedan,15,Excellent
POL11315,CUST21315,69,Female,Retired,Cardiff,18548,49,Coupe,0,Good
POL11316,CUST21316,34,Male,Employed,London,21378,12,Hatchback,19,Excellent
POL11317,CUST21317,69,Male,Retired,Birmingham,14830,50,Sedan,16,Good
POL11318,CUST21318,47,Male,Employed,Cardiff,12952,25,Coupe,1,Excellent
POL11319,CUST21319,56,Female,Unemployed,Newcastle,8636,37,Coupe,5,Good
POL11320,CUST21320,24,Female,Employed,Cardiff,7889,3,Sedan,19,Good
POL11321,CUST21321,48,Female,Employed,Bristol,11346,26,Hatchback,19,Fair
POL11322,CUST21322,77,Female,Retired,Cardiff,11722,55,Sedan,19,Good
POL11323,CUST21323,45,Male,Employed,Bristol,16852,25,Van,2,Good
POL11324,CUST21324,56,Female,Self-Employed,Bristol,4752,38,Hatchback,18,Excellent
POL11325,CUST21325,30,Female,Employed,Birmingham,8197,8,Hatchback,6,Good
POL11326,CUST21326,57,Female,Unemployed,Birmingham,16070,39,Hatchback,7,Good
POL11327,CUST21327,52,Male,Employed,Cardiff,2601,34,Sedan,20,Good
POL11328,CUST21328,53,Female,Retired,Liverpool,12707,31,SUV,18,Fair
POL11329,CUST21329,60,Male,Employed,Birmingham,13396,41,Hatchback,19,Excellent
POL11330,CUST21330,28,Female,Employed,Newcastle,15269,10,Hatchback,7,Fair
POL11331,CUST21331,47,Male,Student,Bristol,500,25,Hatchback,0,Fair
POL11332,CUST21332,32,Male,Employed,Liverpool,12137,14,SUV,17,Excellent
POL11333,CUST21333,61,Female,Self-Employed,Liverpool,10550,41,SUV,2,Fair
POL11334,CUST21334,62,Female,Unemployed,Manchester,10867,41,Sedan,11,Good
POL11335,CUST21335,36,Female,Employed,Cardiff,11810,15,Coupe,12,Fair
POL11336,CUST21336,19,Female,Student,Newcastle,11586,0,SUV,13,Fair
POL11337,CUST21337,60,Male,Self-Employed,Leeds,10041,42,SUV,10,Fair
POL11338,CUST21338,52,Female,Self-Employed,Cardiff,11378,31,SUV,18,Poor
POL11339,CUST21339,22,Male,Unemployed,Edinburgh,10016,2,SUV,9,Good
POL11340,CUST21340,71,Female,Retired,Edinburgh,14655,50,SUV,0,Excellent
POL11341,CUST21341,22,Female,Student,Bristol,11218,2,SUV,10,Good
POL11342,CUST21342,29,Female,Employed,Birmingham,12924,8,Sedan,6,Fair
POL11343,CUST21343,28,Female,Employed,Bristol,17908,9,Sedan,13,Excellent
POL11344,CUST21344,68,Female,Retired,Edinburgh,5263,50,Motorcycle,16,Good
POL11345,CUST21345,57,Male,Employed,Newcastle,9251,36,Sedan,0,Excellent
POL11346,CUST21346,71,Male,Retired,London,13860,52,SUV,12,Excellent
POL11347,CUST21347,19,Male,Student,Cardiff,4692,0,Motorcycle,11,Good
POL11348,CUST21348,47,Female,Employed,Cardiff,13743,29,Hatchback,13,Poor
POL11349,CUST21349,31,Male,Employed,Glasgow,8952,13,SUV,13,Fair
POL11350,CUST21350,77,Male,Retired,Bristol,16816,56,SUV,18,Poor
POL11351,CUST21351,57,Male,Employed,Bristol,14731,38,Coupe,13,Good
POL11352,CUST21352,33,Female,Employed,London,6767,12,Motorcycle,14,Good
POL11353,CUST21353,19,Male,Student,Birmingham,12906,0,Sedan,2,Fair
POL11354,CUST21354,65,Female,Self-Employed,Liverpool,10271,44,Van,4,Good
POL11355,CUST21355,70,Female,Retired,Glasgow,8756,51,SUV,8,Good
POL11356,CUST21356,57,Female,Self-Employed,Newcastle,9838,37,Sedan,1,Good
POL11357,CUST21357,35,Male,Employed,Manchester,8794,17,Coupe,19,Poor
POL11358,CUST21358,18,Female,Student,Glasgow,14164,0,Sedan,3,Good
POL11359,CUST21359,52,Male,Employed,Glasgow,15564,33,Hatchback,8,Excellent
POL11360,CUST21360,46,Female,Self-Employed,Leeds,10269,27,SUV,6,Good
POL11361,CUST21361,53,Male,Retired,Edinburgh,20742,33,Van,1,Excellent
POL11362,CUST21362,47,Male,Employed,Cardiff,10909,29,Sedan,11,Poor
POL11363,CUST21363,62,Male,Retired,Edinburgh,20041,43,Sedan,5,Excellent
POL11364,CUST21364,26,Male,Employed,Liverpool,10362,8,Sedan,18,Good
POL11365,CUST21365,67,Female,Self-Employed,Newcastle,7775,49,Sedan,18,Good
POL11366,CUST21366,43,Male,Employed,Birmingham,3136,23,SUV,6,Fair
POL11367,CUST21367,60,Male,Employed,Newcastle,11218,41,Coupe,11,Good
POL11368,CUST21368,43,Female,Employed,Glasgow,13749,23,SUV,14,Good
POL11369,CUST21369,51,Male,Self-Employed,Leeds,17185,31,Coupe,3,Excellent
POL11370,CUST21370,74,Male,Retired,Cardiff,5918,52,SUV,16,Good
POL11371,CUST21371,26,Male,Self-Employed,London,3166,4,SUV,11,Fair
POL11372,CUST21372,62,Female,Retired,Bristol,12463,42,SUV,11,Fair
POL11373,CUST21373,47,Male,Employed,Bristol,11469,28,Sedan,15,Fair
POL11374,CUST21374,38,Male,Employed,Manchester,8389,17,SUV,19,Excellent
POL11375,CUST21375,26,Male,Employed,Liverpool,22793,8,Sedan,12,Good
POL11376,CUST21376,63,Female,Self-Employed,Leeds,18073,42,Hatchback,13,Fair
POL11377,CUST21377,45,Male,Student,Glasgow,14025,25,Sedan,5,Good
POL11378,CUST21378,58,Male,Self-Employed,Bristol,19046,38,Sedan,7,Excellent
POL11379,CUST21379,73,Female,Retired,Bristol,16894,52,Sedan,11,Poor
POL11380,CUST21380,26,Female,Self-Employed,Liverpool,9893,6,Coupe,6,Good
POL11381,CUST21381,21,Male,Student,Edinburgh,11116,3,Hatchback,12,Fair
POL11382,CUST21382,45,Female,Self-Employed,Manchester,12378,26,Sedan,0,Poor
POL11383,CUST21383,32,Female,Employed,Bristol,9372,10,Van,18,Excellent
POL11384,CUST21384,54,Male,Employed,Glasgow,6714,33,Sedan,2,Good
POL11385,CUST21385,56,Female,Self-Employed,Glasgow,10112,37,Hatchback,11,Good
POL11386,CUST21386,63,Male,Unemployed,Liverpool,16315,42,Motorcycle,8,Poor
POL11387,CUST21387,48,Male,Self-Employed,London,7373,29,Van,7,Excellent
POL11388,CUST21388,75,Female,Retired,Bristol,12935,53,SUV,19,Good
POL11389,CUST21389,41,Female,Self-Employed,Edinburgh,16659,22,Sedan,20,Good
POL11390,CUST21390,65,Male,Retired,Leeds,9687,47,Sedan,16,Excellent
POL11391,CUST21391,60,Female,Unemployed,Birmingham,13180,39,SUV,7,Excellent
POL11392,CUST21392,42,Male,Student,Leeds,11037,24,Coupe,9,Excellent
POL11393,CUST21393,44,Female,Self-Employed,Liverpool,8605,22,Sedan,13,Good
POL11394,CUST21394,43,Female,Employed,London,11298,21,Coupe,13,Good
POL11395,CUST21395,66,Female,Retired,Leeds,11618,46,SUV,17,Fair
POL11396,CUST21396,43,Female,Employed,Cardiff,15114,25,Sedan,19,Fair
POL11397,CUST21397,76,Female,Retired,Newcastle,7510,58,Sedan,3,Good
POL11398,CUST21398,33,Male,Self-Employed,Leeds,5643,13,Hatchback,10,Excellent
POL11399,CUST21399,34,Male,Employed,Glasgow,17172,16,Sedan,7,Excellent
POL11400,CUST21400,57,Male,Employed,Leeds,12249,38,SUV,9,Fair
POL11401,CUST21401,33,Male,Self-Employed,Edinburgh,6767,11,Sedan,18,Good
POL11402,CUST21402,34,Female,Employed,Liverpool,8608,16,SUV,5,Good
POL11403,CUST21403,76,Female,Retired,Bristol,8490,54,Hatchback,11,Fair
POL11404,CUST21404,65,Female,Retired,Glasgow,9598,46,Hatchback,2,Good
POL11405,CUST21405,28,Male,Self-Employed,Edinburgh,14374,10,Sedan,20,Fair
POL11406,CUST21406,46,Male,Employed,Liverpool,16016,27,Hatchback,6,Excellent
POL11407,CUST21407,22,Male,Student,Liverpool,16849,2,Van,6,Good
POL11408,CUST21408,48,Female,Employed,Bristol,18042,28,Coupe,2,Excellent
POL11409,CUST21409,54,Female,Retired,Birmingham,12860,32,SUV,19,Good
POL11410,CUST21410,21,Female,Student,Glasgow,13561,3,Sedan,12,Fair
POL11411,CUST21411,70,Male,Retired,Liverpool,9063,50,Motorcycle,17,Good
POL11412,CUST21412,31,Male,Employed,Bristol,10590,12,Hatchback,16,Excellent
POL11413,CUST21413,47,Female,Unemployed,Leeds,20593,28,SUV,14,Excellent
POL11414,CUST21414,67,Male,Retired,Liverpool,11516,45,SUV,16,Fair
POL11415,CUST21415,53,Male,Self-Employed,Bristol,8225,34,Hatchback,11,Excellent
POL11416,CUST21416,34,Female,Employed,Cardiff,9726,15,Sedan,15,Poor
POL11417,CUST21417,24,Female,Self-Employed,Liverpool,9659,2,Sedan,12,Good
POL11418,CUST21418,23,Female,Student,Birmingham,18989,2,Hatchback,11,Fair
POL11419,CUST21419,73,Female,Retired,Edinburgh,3968,51,Sedan,1,Fair
POL11420,CUST21420,71,Female,Retired,London,11789,52,Sedan,18,Good
POL11421,CUST21421,58,Female,Unemployed,Glasgow,4288,37,SUV,4,Excellent
POL11422,CUST21422,40,Female,Unemployed,Leeds,12874,21,SUV,11,Excellent
POL11423,CUST21423,24,Female,Self-Employed,Manchester,11332,5,Sedan,15,Fair
POL11424,CUST21424,66,Female,Retired,Edinburgh,9599,45,Van,2,Excellent
POL11425,CUST21425,76,Female,Retired,Leeds,14713,57,Van,15,Excellent
POL11426,CUST21426,49,Male,Self-Employed,Cardiff,7550,31,Van,10,Excellent
POL11427,CUST21427,52,Female,Employed,Cardiff,7328,31,Sedan,10,Poor
POL11428,CUST21428,18,Male,Student,Edinburgh,16573,0,Hatchback,4,Good
POL11429,CUST21429,28,Female,Employed,Edinburgh,12739,9,SUV,9,Excellent
POL11430,CUST21430,34,Female,Employed,London,16784,15,Van,19,Good
POL11431,CUST21431,31,Female,Employed,Cardiff,15354,9,Van,7,Poor
POL11432,CUST21432,48,Male,Employed,Cardiff,16584,28,SUV,14,Good
POL11433,CUST21433,58,Male,Employed,Birmingham,17094,36,Sedan,5,Good
POL11434,CUST21434,74,Female,Retired,Birmingham,10686,55,SUV,2,Good
POL11435,CUST21435,35,Male,Employed,Edinburgh,11456,13,Van,14,Good
POL11436,CUST21436,38,Male,Employed,Edinburgh,12572,20,Hatchback,20,Excellent
POL11437,CUST21437,21,Male,Student,London,10449,1,Hatchback,0,Excellent
POL11438,CUST21438,62,Female,Unemployed,Bristol,10973,41,Van,5,Good
POL11439,CUST21439,69,Female,Employed,Newcastle,10209,51,Hatchback,8,Good
POL11440,CUST21440,54,Male,Unemployed,Newcastle,15050,36,Van,15,Poor
POL11441,CUST21441,27,Female,Self-Employed,Leeds,15271,5,Hatchback,16,Fair
POL11442,CUST21442,34,Female,Unemployed,Bristol,12562,15,Sedan,20,Good
POL11443,CUST21443,19,Male,Student,Liverpool,10320,0,Motorcycle,1,Excellent
POL11444,CUST21444,31,Male,Employed,Glasgow,18574,9,Coupe,11,Excellent
POL11445,CUST21445,32,Female,Employed,Leeds,13291,11,Hatchback,2,Good
POL11446,CUST21446,45,Male,Self-Employed,Leeds,10563,25,Motorcycle,13,Fair
POL11447,CUST21447,79,Male,Unemployed,Glasgow,3821,61,Motorcycle,2,Excellent
POL11448,CUST21448,20,Male,Student,Edinburgh,12186,0,Sedan,3,Poor
POL11449,CUST21449,29,Male,Employed,Newcastle,15811,8,Hatchback,15,Fair
POL11450,CUST21450,54,Female,Unemployed,Birmingham,10795,34,SUV,5,Good
POL11451,CUST21451,29,Female,Employed,London,12378,10,Sedan,2,Poor
POL11452,CUST21452,23,Female,Employed,Liverpool,14517,4,Coupe,5,Poor
POL11453,CUST21453,66,Female,Retired,Liverpool,10803,48,Hatchback,11,Excellent
POL11454,CUST21454,48,Male,Self-Employed,Glasgow,10212,28,Coupe,14,Excellent
POL11455,CUST21455,32,Male,Employed,Glasgow,18444,14,Sedan,14,Poor
POL11456,CUST21456,20,Female,Student,Bristol,9138,0,Sedan,14,Excellent
POL11457,CUST21457,32,Male,Self-Employed,Leeds,12221,11,SUV,9,Good
POL11458,CUST21458,78,Male,Retired,Cardiff,19054,58,Sedan,8,Fair
POL11459,CUST21459,79,Female,Retired,Glasgow,15452,57,SUV,5,Good
POL11460,CUST21460,70,Male,Retired,Newcastle,18037,51,Van,5,Fair
POL11461,CUST21461,42,Male,Employed,Bristol,5740,20,Sedan,17,Good
POL11462,CUST21462,70,Female,Retired,London,19476,50,Sedan,17,Excellent
POL11463,CUST21463,40,Female,Self-Employed,Leeds,8982,21,SUV,18,Excellent
POL11464,CUST21464,40,Male,Employed,London,15973,18,Sedan,14,Good
POL11465,CUST21465,28,Female,Employed,Birmingham,13870,8,Hatchback,8,Excellent
POL11466,CUST21466,36,Female,Employed,Bristol,3374,18,Motorcycle,8,Fair
POL11467,CUST21467,73,Male,Retired,Liverpool,10514,55,Hatchback,7,Excellent
POL11468,CUST21468,68,Female,Retired,Leeds,14238,47,SUV,13,Good
POL11469,CUST21469,65,Female,Retired,Edinburgh,6055,44,SUV,12,Good
POL11470,CUST21470,52,Male,Employed,Leeds,8827,32,SUV,5,Good
POL11471,CUST21471,49,Female,Employed,Glasgow,15491,30,Sedan,19,Fair
POL11472,CUST21472,39,Male,Employed,Newcastle,14083,17,Sedan,8,Fair
POL11473,CUST21473,24,Male,Employed,Manchester,10371,3,Sedan,3,Good
POL11474,CUST21474,67,Male,Retired,Glasgow,13048,46,SUV,20,Fair
POL11475,CUST21475,25,Male,Employed,Newcastle,11518,6,Sedan,8,Fair
POL11476,CUST21476,66,Female,Retired,Liverpool,16985,48,SUV,4,Excellent
POL11477,CUST21477,51,Female,Self-Employed,Birmingham,14563,33,Coupe,13,Fair
POL11478,CUST21478,18,Female,Employed,Glasgow,8997,0,Hatchback,1,Excellent
POL11479,CUST21479,48,Male,Employed,Edinburgh,14057,29,Sedan,15,Fair
POL11480,CUST21480,37,Male,Student,Birmingham,16737,15,Van,0,Excellent
POL11481,CUST21481,21,Female,Student,Newcastle,11141,0,Sedan,14,Fair
POL11482,CUST21482,56,Male,Employed,Edinburgh,10435,36,Hatchback,14,Poor
POL11483,CUST21483,55,Male,Self-Employed,London,17917,33,Sedan,7,Poor
POL11484,CUST21484,55,Female,Unemployed,Edinburgh,10354,35,Hatchback,19,Fair
POL11485,CUST21485,19,Female,Student,Edinburgh,9359,0,Sedan,20,Good
POL11486,CUST21486,78,Female,Retired,Manchester,16668,57,Sedan,2,Excellent
POL11487,CUST21487,78,Male,Self-Employed,Leeds,18353,59,Coupe,3,Fair
POL11488,CUST21488,75,Male,Retired,Cardiff,1916,56,Hatchback,13,Excellent
POL11489,CUST21489,34,Male,Employed,Leeds,12595,16,Hatchback,11,Good
POL11490,CUST21490,32,Male,Employed,Glasgow,9996,14,SUV,3,Good
POL11491,CUST21491,79,Female,Retired,Cardiff,12928,57,Hatchback,0,Good
POL11492,CUST21492,32,Male,Unemployed,Glasgow,10583,12,SUV,2,Fair
POL11493,CUST21493,42,Female,Employed,Manchester,9296,20,Sedan,6,Good
POL11494,CUST21494,69,Female,Retired,Glasgow,11303,47,Van,19,Good
POL11495,CUST21495,42,Female,Employed,Edinburgh,5780,24,SUV,12,Good
POL11496,CUST21496,33,Female,Unemployed,Edinburgh,10767,15,Hatchback,12,Excellent
POL11497,CUST21497,73,Male,Unemployed,Bristol,13177,51,Coupe,14,Good
POL11498,CUST21498,32,Female,Employed,Newcastle,10656,11,Sedan,12,Poor
POL11499,CUST21499,75,Male,Retired,Cardiff,7381,56,Coupe,10,Good
POL11500,CUST21500,29,Female,Employed,London,11578,7,Hatchback,10,Good
POL11501,CUST21501,32,Female,Unemployed,Bristol,8046,13,Van,0,Good
